Anthro,Bio,Geo,Other,Quiet
0.9987919330596924,0.0012727081775665283,0.023123323917388916,0.00127333402633667,0.00798293948173523
0.9999828338623047,1.870628329925239e-05,0.0008448660373687744,0.00047904253005981445,0.00020766258239746094
0.9999006390571594,5.309789412422106e-05,0.009095907211303711,0.002723127603530884,0.0005529820919036865
0.9999315738677979,3.683982868096791e-05,0.006941556930541992,0.0016244351863861084,0.0003657042980194092
0.9999419450759888,0.00016224384307861328,0.0016100704669952393,0.0005568861961364746,0.00025916099548339844
0.999868631362915,0.00018933415412902832,0.0009458959102630615,0.0010812580585479736,0.0013630092144012451
0.9997738003730774,0.0005408525466918945,0.002904534339904785,0.004343152046203613,0.0016992688179016113
0.990900993347168,0.0033561289310455322,0.024805933237075806,0.0018305778503417969,0.009984999895095825
0.9999575018882751,9.59269527811557e-05,0.0004626810550689697,0.00022482872009277344,0.0013281702995300293
0.982311487197876,0.0009961724281311035,0.023128271102905273,0.07374420762062073,0.0015074610710144043
0.9993305206298828,0.0006377696990966797,0.0015980303287506104,0.010062575340270996,0.0004654824733734131
0.9799376726150513,0.005247235298156738,0.07427698373794556,0.0009300410747528076,0.008162379264831543
0.999934196472168,6.463883619289845e-05,0.000399172306060791,0.0036894381046295166,0.00043195486068725586
0.9988195896148682,0.0004055500030517578,0.014535278081893921,0.0023182928562164307,0.007089793682098389
0.9982060194015503,0.0008210241794586182,0.021253198385238647,0.0038608312606811523,0.009392350912094116
0.9967801570892334,0.0007487833499908447,0.08270037174224854,0.02424544095993042,0.0024777650833129883
0.998986005783081,0.0012299716472625732,0.004555940628051758,0.0019270479679107666,0.0077804625034332275
0.9976967573165894,0.0004755258560180664,0.06038624048233032,0.0072630345821380615,0.002871960401535034
0.9998246431350708,0.0001888573169708252,0.005825847387313843,0.0007755160331726074,0.006876766681671143
0.9996008276939392,0.00040727853775024414,0.015826046466827393,0.0012184977531433105,0.011900365352630615
0.9996088147163391,0.0002688765525817871,0.006175965070724487,0.0011716783046722412,0.006628960371017456
0.9998384714126587,0.00033912062644958496,0.0027587711811065674,0.006717294454574585,0.0005550086498260498
0.9991097450256348,7.811813702574e-06,0.07761168479919434,0.0002480149269104004,0.0003771781921386719
0.9997039437294006,0.0005116164684295654,0.0045815110206604,0.0012246370315551758,0.01697486639022827
0.9977946877479553,0.000840306282043457,0.03177136182785034,0.015732288360595703,0.006919503211975098
0.9982240796089172,0.0017708539962768555,0.02271673083305359,0.029064059257507324,0.004247039556503296
0.9991569519042969,0.0001609325408935547,0.022097289562225342,0.0031678974628448486,0.010221421718597412
0.9996449947357178,0.00029283761978149414,0.005064934492111206,0.004812479019165039,0.005037456750869751
0.9950634241104126,0.0012406706809997559,0.04003399610519409,0.011161893606185913,0.025957435369491577
0.9999282360076904,0.0001475214958190918,0.0009711086750030518,0.002083390951156616,0.00851285457611084
0.9929790496826172,0.0003751814365386963,0.10041540861129761,0.0032105743885040283,0.0053834617137908936
0.9992508888244629,0.0004762709140777588,0.004452913999557495,0.0016011595726013184,0.020244956016540527
0.998396635055542,0.0004280507564544678,0.043501436710357666,0.038704752922058105,0.000568091869354248
0.9389437437057495,0.007890015840530396,0.11911526322364807,0.007061690092086792,0.032113879919052124
0.9975676536560059,0.00067099928855896,0.01719534397125244,0.009283453226089478,0.01240423321723938
0.9992746114730835,0.0008267760276794434,0.005027055740356445,0.002193629741668701,0.017644822597503662
0.9994122982025146,0.0006833076477050781,0.002160489559173584,0.0010745823383331299,0.007021516561508179
0.9988905191421509,0.00020039081573486328,0.006455451250076294,0.0012413859367370605,0.017177432775497437
0.9999491572380066,0.00019860267639160156,0.00031566619873046875,0.0015653371810913086,0.007083922624588013
0.9996318221092224,8.468907617498189e-05,0.0011175572872161865,0.00029721856117248535,0.0453324019908905
0.9999135732650757,0.0002142786979675293,0.0008858442306518555,0.0009313821792602539,0.016299188137054443
0.999976396560669,0.00011665967758744955,0.00026938319206237793,0.0006452798843383789,0.00831449031829834
0.9998736381530762,6.472507084254175e-05,0.0026185810565948486,0.0004755556583404541,0.015228122472763062
0.9993268847465515,0.000768125057220459,0.0034277737140655518,0.0019064545631408691,0.0019555985927581787
0.9998990893363953,0.00018578767776489258,0.0016563236713409424,0.0014612972736358643,0.0055973827838897705
0.9866107702255249,0.0018634200096130371,0.1059054434299469,0.002826005220413208,0.004499673843383789
0.9999363422393799,6.689548899885267e-05,0.002327531576156616,0.0018094182014465332,0.007156819105148315
0.999148964881897,0.00021520256996154785,0.013959646224975586,0.0025328099727630615,0.010961055755615234
0.9997706413269043,0.00026285648345947266,0.0020866096019744873,0.0010313689708709717,0.035005033016204834
0.9998960494995117,2.9047725547570735e-05,0.0050640106201171875,0.00030738115310668945,0.004085928201675415
0.9998935461044312,1.2983577107661404e-05,0.017376065254211426,0.0002746284008026123,0.005950301885604858
0.9999769330024719,3.82694233849179e-05,0.0020550787448883057,0.000524371862411499,0.0005349218845367432
0.9999756813049316,5.92063479416538e-05,0.0004805922508239746,0.0005668401718139648,0.0017720460891723633
0.9998682737350464,0.00010431338887428865,0.0009205639362335205,0.004411429166793823,0.0009420514106750488
0.9994722008705139,0.0006161928176879883,0.002836287021636963,0.0039415061473846436,0.0019010603427886963
0.9999743103981018,0.00010201053373748437,0.00014677643775939941,0.000971674919128418,0.0016776323318481445
0.9999656081199646,4.9661233788356185e-05,0.0005602836608886719,0.001772552728652954,0.00282132625579834
0.9813293814659119,0.005679219961166382,0.04334390163421631,0.01091623306274414,0.003386199474334717
0.9999959468841553,8.731741399969906e-05,2.53314537985716e-05,0.00036969780921936035,0.00024759769439697266
0.9999003410339355,0.00011489364987937734,0.0016966164112091064,0.0005960166454315186,0.0010426342487335205
0.9999727010726929,5.41651934327092e-05,0.0002549886703491211,0.0005841255187988281,0.004164516925811768
0.999919056892395,0.00023132562637329102,0.002531290054321289,0.00289115309715271,0.0018721520900726318
0.9997880458831787,0.00015035271644592285,0.004769712686538696,0.006146341562271118,0.002124190330505371
0.999687671661377,0.000199049711227417,0.001252293586730957,0.0028266310691833496,0.0033509135246276855
0.9963133335113525,0.0007725656032562256,0.008389085531234741,0.01055791974067688,0.012665241956710815
0.999313235282898,0.001785576343536377,0.005113869905471802,0.006296902894973755,0.0032134950160980225
0.9989345073699951,8.116121171042323e-05,0.008449554443359375,0.00891217589378357,0.004150360822677612
0.9973303079605103,0.0008195936679840088,0.00690990686416626,0.008838564157485962,0.008708834648132324
0.998613178730011,0.00029721856117248535,0.009054362773895264,0.0102272629737854,0.0037524402141571045
0.9826316833496094,0.0050580501556396484,0.04629102349281311,0.003363192081451416,0.023914843797683716
0.9980348944664001,0.00025659799575805664,0.008180886507034302,0.004995018243789673,0.010320693254470825
0.9989972114562988,0.00019440054893493652,0.0015110373497009277,0.01562744379043579,0.00614205002784729
0.9995748996734619,0.0001850724220275879,0.0019718408584594727,0.015933305025100708,0.003081589937210083
0.999527096748352,0.0004793405532836914,0.0022569596767425537,0.0020685791969299316,0.0034827888011932373
0.999750018119812,0.00020074844360351562,0.0016807913780212402,0.0003063678741455078,0.0006267130374908447
0.9997455477714539,0.0003897547721862793,0.0016521215438842773,0.0004158318042755127,0.0015240311622619629
0.9993062019348145,0.0021187663078308105,0.0045098066329956055,0.0031935274600982666,0.0033516287803649902
