Anthro,Bio,Geo,Other,Quiet
0.00016564130783081055,0.000167161226272583,0.14969313144683838,0.0038595199584960938,0.9873685836791992
0.003428727388381958,0.006073564291000366,0.0037183761596679688,0.013726413249969482,0.9940289258956909
0.0037384331226348877,0.001896291971206665,0.013565003871917725,0.006358593702316284,0.9958943724632263
0.147163987159729,0.002047032117843628,0.392507940530777,0.006856143474578857,0.2410798966884613
0.001941084861755371,0.0010457336902618408,0.009079456329345703,0.004801541566848755,0.9987959861755371
0.004106312990188599,0.0035289227962493896,0.06383821368217468,0.004226356744766235,0.9927960634231567
0.0010861456394195557,0.000594407320022583,0.008296698331832886,0.004630774259567261,0.9997295141220093
0.00482553243637085,0.001456141471862793,0.02486136555671692,0.007031351327896118,0.9967540502548218
0.0004303157329559326,0.00189933180809021,0.007566332817077637,0.006576061248779297,0.9970810413360596
0.0011271536350250244,0.006616652011871338,0.051215410232543945,0.0031332969665527344,0.9889415502548218
0.002983987331390381,0.0018320083618164062,0.05548804998397827,0.001702338457107544,0.9897969961166382
0.002840578556060791,0.005367308855056763,0.1366634964942932,0.0023576021194458008,0.9627158045768738
0.005505979061126709,0.0030534565448760986,0.06369301676750183,0.00728181004524231,0.9855589866638184
0.0008253753185272217,0.0007975399494171143,0.20112860202789307,0.003091961145401001,0.9829237461090088
0.01113620400428772,0.0014836490154266357,0.11449465155601501,0.005355566740036011,0.9707549810409546
0.007386624813079834,0.00457349419593811,0.059751957654953,0.002933710813522339,0.9803266525268555
0.002259969711303711,0.0005573928356170654,0.09735888242721558,0.0016436278820037842,0.9865918755531311
0.00580260157585144,0.0007392764091491699,0.01444709300994873,0.0012036561965942383,0.9977809190750122
0.004513293504714966,0.011005103588104248,0.01819819211959839,0.003569960594177246,0.9946482181549072
0.043624281883239746,0.001756131649017334,0.032188624143600464,0.006823748350143433,0.9907712936401367
0.0008783340454101562,0.0028200149536132812,0.01703011989593506,0.001723945140838623,0.9965254068374634
0.0030907392501831055,0.0019397437572479248,0.031597793102264404,0.004061669111251831,0.9914112687110901
0.001202315092086792,0.0060634613037109375,0.14581802487373352,0.013476431369781494,0.9763268232345581
0.003441721200942993,0.0006982982158660889,0.06688198447227478,0.0019918978214263916,0.9937625527381897
0.0005091428756713867,0.0004564821720123291,0.014265120029449463,0.00530242919921875,0.9994591474533081
0.0007776021957397461,0.0006174445152282715,0.012329578399658203,0.0026009976863861084,0.9992705583572388
0.03325706720352173,0.0035739541053771973,0.028781622648239136,0.0045285820960998535,0.9942670464515686
0.0020000338554382324,0.0030762851238250732,0.36477410793304443,0.002723217010498047,0.9723345041275024
0.017403453588485718,0.0014483332633972168,0.07569259405136108,0.005656719207763672,0.9764319658279419
0.021380066871643066,0.003081023693084717,0.09506779909133911,0.0024785399436950684,0.9710452556610107
0.023872703313827515,0.024312764406204224,0.0796235203742981,0.04668152332305908,0.9602303504943848
0.013291090726852417,0.008844166994094849,0.018346279859542847,0.0032806992530822754,0.9884015321731567
0.0007886588573455811,0.0047293007373809814,0.09465256333351135,0.0049939751625061035,0.9954586029052734
0.00033673644065856934,0.0010389387607574463,0.017275691032409668,0.0046155452728271484,0.9982320070266724
0.00022137165069580078,0.0008405745029449463,0.08516445755958557,0.010764986276626587,0.9931347370147705
0.0007497966289520264,0.001544564962387085,0.016621530055999756,0.0029222965240478516,0.9971497058868408
0.002056032419204712,0.0011875331401824951,0.010155409574508667,0.005700558423995972,0.9981885552406311
0.00016444921493530273,0.00010381567699369043,0.08082184195518494,0.0038682520389556885,0.9972765445709229
0.0003635585308074951,0.0010685920715332031,0.03818127512931824,0.012992531061172485,0.9957410097122192
0.0014468133449554443,0.0009613037109375,0.03152450919151306,0.003505408763885498,0.9985597133636475
0.002044677734375,0.002133011817932129,0.03412476181983948,0.005636304616928101,0.9976701736450195
0.004038393497467041,0.001075834035873413,0.01547279953956604,0.005431443452835083,0.9960264563560486
0.002139568328857422,0.000950157642364502,0.016255170106887817,0.0036374032497406006,0.9981642961502075
0.0015783309936523438,0.0013534128665924072,0.017515361309051514,0.005493074655532837,0.9982242584228516
0.018279671669006348,0.016739875078201294,0.250257670879364,0.006120651960372925,0.9530307650566101
0.0007411539554595947,0.0008345842361450195,0.012022405862808228,0.0044325292110443115,0.9985461831092834
0.0023113489151000977,0.0009073317050933838,0.011282294988632202,0.006259411573410034,0.9990040063858032
0.0029321908950805664,0.000989288091659546,0.011129230260848999,0.005173861980438232,0.9987483024597168
0.0014078319072723389,0.000502169132232666,0.046482980251312256,0.0012668967247009277,0.9980785250663757
0.0004736483097076416,0.028997808694839478,0.09743323922157288,0.02089911699295044,0.9441190958023071
0.0005407631397247314,0.0005297064781188965,0.004159152507781982,0.004626870155334473,0.9996935129165649
0.0005339682102203369,0.004090040922164917,0.03278908133506775,0.004343122243881226,0.9907321333885193
0.000793159008026123,0.012830138206481934,0.06949663162231445,0.003967970609664917,0.9826661348342896
0.06273457407951355,0.021274954080581665,0.11177444458007812,0.013612896203994751,0.8618574142456055
9.738268272485584e-05,0.0007928609848022461,0.06414055824279785,0.0026750564575195312,0.996038556098938
0.0016975998878479004,0.001140594482421875,0.04102084040641785,0.0027058422565460205,0.9970693588256836
0.0007284581661224365,0.009537279605865479,0.14923983812332153,0.028939157724380493,0.9706947803497314
0.00956636667251587,0.0029361844062805176,0.021290212869644165,0.0026574432849884033,0.9876624345779419
0.0004018247127532959,0.003072798252105713,0.009697020053863525,0.006977260112762451,0.9967144131660461
0.0046694278717041016,0.007860422134399414,0.08096015453338623,0.011928141117095947,0.9778336882591248
0.004140675067901611,0.0019871294498443604,0.050009846687316895,0.010740846395492554,0.9833122491836548
0.0008525848388671875,0.006702452898025513,0.06462979316711426,0.007527023553848267,0.9906038045883179
0.0007780492305755615,0.0019349455833435059,0.10884246230125427,0.00366973876953125,0.99228435754776
0.00036081671714782715,0.000973820686340332,0.15806537866592407,0.005496948957443237,0.9699928760528564
0.02354031801223755,0.1429673135280609,0.13720563054084778,0.007029533386230469,0.6220526695251465
0.0003356039524078369,0.0007814466953277588,0.05340811610221863,0.0027085542678833008,0.9957070350646973
