Anthro,Bio,Geo,Other,Quiet
0.014105260372161865,0.00024572014808654785,0.9964545965194702,0.0005508363246917725,0.01590636372566223
0.04197406768798828,0.03679859638214111,0.983197033405304,0.02097940444946289,0.0006295442581176758
0.046206772327423096,0.02500283718109131,0.8474534749984741,0.0030277669429779053,0.26265376806259155
0.36413347721099854,0.003767162561416626,0.8847590684890747,0.017033010721206665,0.00666537880897522
0.09240841865539551,0.017424285411834717,0.8013138771057129,0.00857815146446228,0.0044349730014801025
0.0453471839427948,0.007949292659759521,0.9445815086364746,0.009505927562713623,0.0013320744037628174
0.07864966988563538,0.013278961181640625,0.9270230531692505,0.0455072820186615,0.004314392805099487
0.1810925304889679,0.0022920966148376465,0.9525050520896912,0.0035320520401000977,0.002542257308959961
0.014236003160476685,0.01342076063156128,0.9913977980613708,0.010443001985549927,0.0007547736167907715
0.22636228799819946,0.11854693293571472,0.5159258246421814,0.05217888951301575,0.0023811757564544678
0.3164727985858917,0.01589125394821167,0.7519563436508179,0.007498651742935181,0.00650787353515625
0.3872453570365906,0.004693895578384399,0.9360132217407227,0.008038431406021118,0.0005198419094085693
0.5647379159927368,0.007659971714019775,0.8247436285018921,0.020701438188552856,0.0029269158840179443
0.2794950306415558,0.02999851107597351,0.920888364315033,0.00267753005027771,0.005264729261398315
0.2798784077167511,0.02815568447113037,0.781691312789917,0.011812090873718262,0.009041249752044678
0.02167123556137085,0.04975682497024536,0.937613308429718,0.006564885377883911,0.02204635739326477
0.004135459661483765,0.3477313816547394,0.8631023168563843,0.010508745908737183,0.10526314377784729
0.09698429703712463,0.0020292997360229492,0.959566593170166,0.001591116189956665,0.003367096185684204
0.002132505178451538,0.0036592483520507812,0.7082176804542542,0.006225556135177612,0.5652146339416504
0.0027031898498535156,0.002688586711883545,0.3243057429790497,0.0014763474464416504,0.9515137672424316
0.0026800334453582764,0.00035896897315979004,0.7016735076904297,0.01634165644645691,0.7889671325683594
0.04070284962654114,0.0034517645835876465,0.9911831021308899,0.0007069706916809082,0.000273972749710083
0.0018252432346343994,0.0032398998737335205,0.07113605737686157,0.01260465383529663,0.986069917678833
0.013358920812606812,0.0019433200359344482,0.027315586805343628,0.0038079023361206055,0.9943939447402954
0.0059896111488342285,0.0038300156593322754,0.9726849794387817,0.025248825550079346,0.058082759380340576
0.0009374618530273438,0.001408606767654419,0.9995241165161133,0.0008238255977630615,0.0016373395919799805
0.0003949403762817383,0.008751779794692993,0.9889384508132935,0.009111225605010986,0.043352216482162476
0.0002740323543548584,0.0626097023487091,0.7317960262298584,0.004124253988265991,0.5058488249778748
0.0026866495609283447,0.004251718521118164,0.9813758730888367,0.0013779401779174805,0.02137729525566101
0.0034130513668060303,0.001976191997528076,0.9895937442779541,0.003854602575302124,0.0008739233016967773
0.00021648406982421875,0.0078005194664001465,0.9552129507064819,0.0001666545867919922,0.3623563051223755
0.016311436891555786,0.01832669973373413,0.984481930732727,0.0037230849266052246,0.0020962655544281006
0.0034977495670318604,0.004600733518600464,0.9895204305648804,0.004484981298446655,0.004696518182754517
0.00930282473564148,0.03114938735961914,0.992232084274292,0.0023592710494995117,0.0020931363105773926
0.007528096437454224,0.0007931888103485107,0.924287736415863,0.006455123424530029,0.3202676773071289
0.03659778833389282,0.003925591707229614,0.700146496295929,0.006667435169219971,0.4745957851409912
0.01852092146873474,0.009354740381240845,0.4919202923774719,0.008228331804275513,0.6332052946090698
0.01244691014289856,0.0032068192958831787,0.23870033025741577,0.0034813284873962402,0.9277438521385193
0.006312906742095947,0.033944010734558105,0.4457353353500366,0.009206265211105347,0.6855349540710449
0.0004655122756958008,0.0021300911903381348,0.8496353030204773,0.03561902046203613,0.5536253452301025
3.187498077750206e-05,0.0008411109447479248,0.7973053455352783,0.019106894731521606,0.9358791708946228
0.12821316719055176,0.003405928611755371,0.9726788997650146,0.00784561038017273,0.018707752227783203
0.00970381498336792,0.003427833318710327,0.9935311079025269,0.003913700580596924,0.0002986490726470947
0.4511125087738037,0.000742793083190918,0.9917330741882324,0.0011379718780517578,0.0023187100887298584
0.8228386640548706,0.002602994441986084,0.6295956969261169,0.003992348909378052,0.020068079233169556
0.00656205415725708,0.0007841289043426514,0.9913707971572876,0.01657193899154663,0.011100232601165771
0.009762436151504517,0.0024069249629974365,0.9683294892311096,0.04046478867530823,0.006108969449996948
0.0038471519947052,0.0012104511260986328,0.9949229955673218,0.04577374458312988,0.004085808992385864
0.01179414987564087,0.003157973289489746,0.9960610866546631,0.016468852758407593,0.09859591722488403
0.10414856672286987,0.0010634958744049072,0.9739502668380737,0.011101961135864258,0.005427241325378418
0.03903809189796448,0.00048530101776123047,0.9852201342582703,0.008051633834838867,0.04787304997444153
0.017846256494522095,0.016020119190216064,0.9714741706848145,0.009500563144683838,0.10384994745254517
0.00815439224243164,0.00035050511360168457,0.9958232641220093,0.016377657651901245,0.09293216466903687
0.24906104803085327,0.0007776319980621338,0.9933723211288452,0.0014209747314453125,0.000272601842880249
0.00021010637283325195,0.00119781494140625,0.9727129340171814,0.0035962164402008057,0.47333166003227234
0.0028086304664611816,0.0001494288444519043,0.983587384223938,0.0036556124687194824,0.2541491985321045
0.3662232756614685,0.0013061165809631348,0.9167833924293518,0.0004477202892303467,0.014462143182754517
0.005926787853240967,0.0010299086570739746,0.9597702026367188,0.009896248579025269,0.08820366859436035
0.0005284547805786133,0.0006029307842254639,0.9821168184280396,0.003996133804321289,0.18716838955879211
0.03873029351234436,0.0006268918514251709,0.9246063232421875,0.003059893846511841,0.3831109404563904
0.008666902780532837,9.431274520466104e-05,0.9954151511192322,0.023714005947113037,0.006465166807174683
0.029751509428024292,0.016902148723602295,0.7671485543251038,0.2606047987937927,0.05642157793045044
0.006914854049682617,0.0010313689708709717,0.9626672267913818,0.01308557391166687,0.14369508624076843
0.0010772943496704102,0.00011499362153699622,0.9975818395614624,0.001665353775024414,0.09569019079208374
0.014932304620742798,0.00020229816436767578,0.9917609691619873,0.017529845237731934,0.006447255611419678
0.03913700580596924,0.0011508762836456299,0.9874604344367981,0.03599667549133301,0.010375887155532837
0.4386606514453888,0.001055687665939331,0.9349092245101929,0.003392845392227173,0.07860520482063293
0.02234211564064026,0.001434624195098877,0.8325183391571045,0.1602291464805603,0.006101787090301514
0.0016225576400756836,0.007580846548080444,0.9848312139511108,0.02567771077156067,0.0064363181591033936
0.0009196102619171143,0.00023764371871948242,0.9991936683654785,0.003666907548904419,0.02617824077606201
0.002063363790512085,0.015055090188980103,0.9804509282112122,0.0051618218421936035,0.16568192839622498
0.021110236644744873,0.0012049674987792969,0.9844743609428406,0.03754866123199463,0.04220062494277954
0.0008410513401031494,0.0008222758769989014,0.995631217956543,0.02778935432434082,0.037868231534957886
0.2179742157459259,0.0016677379608154297,0.9501052498817444,0.01087808609008789,0.0006639957427978516
0.013077467679977417,0.0035488903522491455,0.9933566451072693,0.004526585340499878,0.02354675531387329
4.114901821594685e-05,0.00028514862060546875,0.998183012008667,0.0022682547569274902,0.1271134614944458
0.011173278093338013,9.686010889708996e-05,0.9817792177200317,0.00112876296043396,0.28392142057418823
0.0005507469177246094,0.00012999773025512695,0.9918060302734375,0.004745751619338989,0.1952139139175415
0.5436714887619019,0.06081622838973999,0.49662089347839355,0.002667367458343506,0.024511665105819702
0.0012963712215423584,5.982381117064506e-05,0.9878811240196228,0.028215616941452026,0.24149242043495178
0.003526538610458374,0.0034660398960113525,0.9864897727966309,0.02091565728187561,0.10445034503936768
3.624378587119281e-05,0.006560623645782471,0.9363168478012085,0.019487649202346802,0.3318578004837036
0.0003775358200073242,0.001878112554550171,0.8699898719787598,0.04278525710105896,0.4556179940700531
0.045099109411239624,0.005019128322601318,0.9895135164260864,0.025144994258880615,0.008390367031097412
0.05716392397880554,0.012631535530090332,0.9472876787185669,0.018664270639419556,0.006801098585128784
0.010615170001983643,0.003130674362182617,0.9925413131713867,0.02326527237892151,0.006784170866012573
0.40923354029655457,0.003192305564880371,0.8367552757263184,0.00702357292175293,0.011345982551574707
0.07340690493583679,3.445185939199291e-05,0.9992152452468872,0.0013124644756317139,0.005300283432006836
0.007592618465423584,0.00018388032913208008,0.9994150400161743,0.002540677785873413,0.02015867829322815
0.05062142014503479,0.0003343820571899414,0.9973716735839844,0.0038810372352600098,0.007068842649459839
0.6388140916824341,0.0025966763496398926,0.8095940947532654,0.07291856408119202,0.006026029586791992
0.18180382251739502,0.0029008984565734863,0.9173515439033508,0.02212536334991455,0.013845503330230713
0.0543212890625,0.0008414387702941895,0.9760162830352783,0.013950318098068237,0.029199421405792236
0.177954763174057,0.0005173981189727783,0.9627748727798462,0.005237013101577759,0.02634119987487793
0.4022708237171173,0.009009122848510742,0.6588066816329956,0.0019818544387817383,0.18879085779190063
0.018576622009277344,0.00603032112121582,0.9784471988677979,0.02026277780532837,0.0004373490810394287
0.6509181261062622,0.0019386112689971924,0.8328347206115723,0.003369569778442383,0.018162161111831665
0.08305424451828003,0.010571122169494629,0.9509249925613403,0.0053754448890686035,0.06299597024917603
0.15938377380371094,0.06484237313270569,0.5387282371520996,0.008581072092056274,0.11555251479148865
0.20389264822006226,0.5373275279998779,0.05513107776641846,0.014252901077270508,0.030549079179763794
0.08293166756629944,0.01417800784111023,0.980150580406189,0.005052924156188965,0.023421645164489746
0.03742462396621704,0.0011341273784637451,0.9837014079093933,0.08349794149398804,0.04751455783843994
0.56315678358078,0.006378233432769775,0.6320075988769531,0.0054412782192230225,0.03524395823478699
0.00020384788513183594,0.007403254508972168,0.463000625371933,0.008160263299942017,0.958991527557373
0.003990501165390015,0.0028381645679473877,0.9484266042709351,0.07364916801452637,0.2124074101448059
0.08486208319664001,0.00636330246925354,0.9741332530975342,0.03716480731964111,0.0002270042896270752
0.049190372228622437,0.00125199556350708,0.9855959415435791,0.0009107887744903564,0.03382313251495361
0.02784407138824463,0.055702000856399536,0.8795742988586426,0.04879063367843628,0.004924952983856201
0.02912968397140503,0.006682783365249634,0.8735932111740112,0.17930838465690613,0.0007294416427612305
0.014849096536636353,0.05735886096954346,0.8926625847816467,0.03445225954055786,0.003827035427093506
0.053175777196884155,9.840908023761585e-05,0.9970108270645142,0.0016803443431854248,0.015428870916366577
0.152785062789917,0.0007891654968261719,0.978082537651062,0.02021026611328125,0.011070787906646729
0.104184091091156,0.003331512212753296,0.9663677215576172,0.011565536260604858,0.04615011811256409
0.2361229658126831,0.007768720388412476,0.9366748929023743,0.00648227334022522,0.0026979446411132812
0.8577923774719238,0.002271026372909546,0.2957600951194763,0.007769972085952759,0.01003381609916687
0.6098607182502747,0.04012864828109741,0.31440263986587524,0.0037913620471954346,0.008053719997406006
0.43916958570480347,0.017885953187942505,0.3820403218269348,0.01522490382194519,0.015879333019256592
0.5400700569152832,0.0019225478172302246,0.8801604509353638,0.03371736407279968,0.00044664740562438965
