"site","HH","Anthropophony","Biophony","Geophony","Quiet","Interference","Unidentified"
"s2lam003_190623",5,0,0.42962962962963,0.0166666666666667,0.168518518518519,0,0.385185185185185
"s2lam003_190623",6,0,0.207407407407407,0.0111111111111111,0.387037037037037,0,0.394444444444444
"s2lam003_190623",7,0,0.159259259259259,0.00740740740740741,0.488888888888889,0,0.346296296296296
"s2lam003_190623",8,0,0.135185185185185,0,0.559259259259259,0,0.305555555555556
"s2lam003_190623",9,0.037037037037037,0.274074074074074,0.012962962962963,0.385185185185185,0.00185185185185185,0.290740740740741
"s2lam003_190623",10,0,0.246296296296296,0.0148148148148148,0.451851851851852,0,0.287037037037037
"s2lam003_190623",11,0.0208333333333333,0.214583333333333,0.01875,0.358333333333333,0.0333333333333333,0.360416666666667
"s2lam003_190623",12,0.00555555555555556,0.211111111111111,0.0222222222222222,0.442592592592593,0,0.318518518518519
"s2lam003_190623",13,0.0037037037037037,0.133333333333333,0.0314814814814815,0.487037037037037,0,0.344444444444444
"s2lam003_190623",14,0,0.112962962962963,0.0314814814814815,0.566666666666667,0,0.288888888888889
"s2lam003_190623",15,0,0.17962962962963,0.0481481481481481,0.348148148148148,0,0.424074074074074
"s2lam003_190623",16,0.0333333333333333,0.116666666666667,0.0537037037037037,0.412962962962963,0,0.383333333333333
"s2lam003_190623",17,0.037037037037037,0.17037037037037,0.00925925925925926,0.525925925925926,0,0.257407407407407
"s2lam003_190623",18,0,0.148148148148148,0.0259259259259259,0.546296296296296,0.00185185185185185,0.277777777777778
"s2lam003_190623",19,0,0.198148148148148,0.00555555555555556,0.546296296296296,0.0037037037037037,0.246296296296296
"s2lam003_190623",20,0,0.237037037037037,0.00740740740740741,0.424074074074074,0,0.331481481481481
"s2lam003_190623",21,0,0.00185185185185185,0.012962962962963,0.65,0,0.335185185185185
"s2lam003_190623",22,0,0,0.037037037037037,0.627777777777778,0,0.335185185185185
"s2lam003_190623",23,0.00185185185185185,0,0.0333333333333333,0.596296296296296,0,0.368518518518519
"s2lam003_200522",0,0.0277777777777778,0,0.0185185185185185,0.717592592592593,0.0953703703703704,0.153703703703704
"s2lam003_200522",1,0.000925925925925926,0.00277777777777778,0.0305555555555556,0.796296296296296,0.0546296296296296,0.128703703703704
"s2lam003_200522",2,0,0.00185185185185185,0.00555555555555556,0.896296296296296,0.012962962962963,0.087037037037037
"s2lam003_200522",3,0,0.000925925925925926,0.0268518518518519,0.837962962962963,0.0324074074074074,0.108333333333333
"s2lam003_200522",4,0.0259259259259259,0.00185185185185185,0.0037037037037037,0.872222222222222,0.0148148148148148,0.0851851851851852
"s2lam003_200522",5,0.012962962962963,0.257407407407407,0.0148148148148148,0.497222222222222,0.00555555555555556,0.214814814814815
"s2lam003_200522",6,0.00185185185185185,0.690740740740741,0.00277777777777778,0.100925925925926,0.00462962962962963,0.200925925925926
"s2lam003_200522",7,0.00185185185185185,0.676851851851852,0.0138888888888889,0.117592592592593,0.00925925925925926,0.188888888888889
"s2lam003_200522",8,0.00416666666666667,0.744791666666667,0.00416666666666667,0.078125,0.0135416666666667,0.1625
"s2lam003_200522",9,0.0129032258064516,0.67741935483871,0.00537634408602151,0.0806451612903226,0.00967741935483871,0.220430107526882
"s2lam003_200522",10,0.0703703703703704,0.567592592592593,0.00648148148148148,0.0851851851851852,0.0425925925925926,0.239814814814815
"s2lam003_200522",11,0.0398148148148148,0.52962962962963,0.0111111111111111,0.131481481481481,0.0398148148148148,0.259259259259259
"s2lam003_200522",12,0.0240740740740741,0.521296296296296,0.00740740740740741,0.182407407407407,0.0462962962962963,0.247222222222222
"s2lam003_200522",13,0.0416666666666667,0.55462962962963,0.00555555555555556,0.111111111111111,0.0777777777777778,0.250925925925926
"s2lam003_200522",14,0.0305555555555556,0.533333333333333,0.00833333333333333,0.132407407407407,0.0509259259259259,0.264814814814815
"s2lam003_200522",15,0.0453703703703704,0.49537037037037,0.012962962962963,0.141666666666667,0.0398148148148148,0.281481481481481
"s2lam003_200522",16,0.087962962962963,0.393518518518519,0.0194444444444444,0.2,0.00925925925925926,0.298148148148148
"s2lam003_200522",17,0.037037037037037,0.457407407407407,0.0111111111111111,0.218518518518519,0.00648148148148148,0.275925925925926
"s2lam003_200522",18,0.012037037037037,0.419444444444444,0.012962962962963,0.242592592592593,0.0388888888888889,0.286111111111111
"s2lam003_200522",19,0.0166666666666667,0.284259259259259,0.025,0.388888888888889,0.0101851851851852,0.27962962962963
"s2lam003_200522",20,0.00277777777777778,0.17962962962963,0.0472222222222222,0.527777777777778,0.00648148148148148,0.240740740740741
"s2lam003_200522",21,0,0,0.0388888888888889,0.799074074074074,0.00462962962962963,0.158333333333333
"s2lam003_200522",22,0.000925925925925926,0.000925925925925926,0.00462962962962963,0.914814814814815,0.012962962962963,0.0694444444444444
"s2lam003_200522",23,0.0407407407407407,0.000925925925925926,0.00925925925925926,0.813888888888889,0.0481481481481481,0.0972222222222222
"s2lam003_200616",0,0,0.0155555555555556,0.0655555555555556,0.455555555555556,0.0133333333333333,0.454444444444444
"s2lam003_200616",1,0,0.0255555555555556,0.0288888888888889,0.5,0.0255555555555556,0.428888888888889
"s2lam003_200616",2,0,0.00444444444444444,0.00666666666666667,0.77,0.00111111111111111,0.217777777777778
"s2lam003_200616",3,0.00111111111111111,0.00222222222222222,0.00444444444444444,0.852222222222222,0.00444444444444444,0.136666666666667
"s2lam003_200616",4,0,0,0.00111111111111111,0.925555555555556,0,0.0733333333333333
"s2lam003_200616",5,0,0.141111111111111,0.00222222222222222,0.621111111111111,0,0.235555555555556
"s2lam003_200616",6,0,0.142222222222222,0.00222222222222222,0.65,0.00444444444444444,0.205555555555556
"s2lam003_200616",7,0,0.272222222222222,0.00555555555555556,0.504444444444444,0.00666666666666667,0.213333333333333
"s2lam003_200616",8,0,0.23,0.00888888888888889,0.51,0.0277777777777778,0.225555555555556
"s2lam003_200616",9,0.0177777777777778,0.196666666666667,0,0.553333333333333,0.0188888888888889,0.222222222222222
"s2lam003_200616",10,0.0366666666666667,0.228888888888889,0.00888888888888889,0.443333333333333,0.06,0.24
"s2lam003_200616",11,0.0574712643678161,0.149425287356322,0.00344827586206897,0.518390804597701,0.0218390804597701,0.257471264367816
"s2lam003_200616",12,0.0263888888888889,0.106944444444444,0.00972222222222222,0.576388888888889,0.0361111111111111,0.259722222222222
"s2lam003_200616",13,0.0347222222222222,0.109722222222222,0.00555555555555556,0.645833333333333,0.0388888888888889,0.180555555555556
"s2lam003_200616",14,0.0344444444444444,0.0911111111111111,0.0288888888888889,0.517777777777778,0.0566666666666667,0.274444444444444
"s2lam003_200616",15,0.00111111111111111,0.107777777777778,0.0477777777777778,0.534444444444444,0.0388888888888889,0.273333333333333
"s2lam003_200616",16,0.00888888888888889,0.0388888888888889,0.0433333333333333,0.588888888888889,0.0888888888888889,0.242222222222222
"s2lam003_200616",17,0.0588888888888889,0.04,0.0211111111111111,0.664444444444444,0.00777777777777778,0.214444444444444
"s2lam003_200616",18,0.0155555555555556,0.0511111111111111,0.0355555555555556,0.691111111111111,0.0455555555555556,0.168888888888889
"s2lam003_200616",19,0.00111111111111111,0.0277777777777778,0.05,0.63,0.0444444444444444,0.248888888888889
"s2lam003_200616",20,0.0633333333333333,0.00555555555555556,0.0344444444444444,0.504444444444444,0.0322222222222222,0.364444444444444
"s2lam003_200616",21,0.00111111111111111,0.00444444444444444,0.0544444444444444,0.603333333333333,0.0355555555555556,0.307777777777778
"s2lam003_200616",22,0.00111111111111111,0.00888888888888889,0.11,0.393333333333333,0.0544444444444444,0.441111111111111
"s2lam003_200616",23,0.00222222222222222,0.0133333333333333,0.12,0.453333333333333,0.0666666666666667,0.355555555555556
"s2lam003_200702",0,0.00277777777777778,0.0125,0.0722222222222222,0.416666666666667,0.247222222222222,0.268055555555556
"s2lam003_200702",1,0.00277777777777778,0.00972222222222222,0.0430555555555556,0.431944444444444,0.240277777777778,0.2875
"s2lam003_200702",2,0,0.0152777777777778,0.0305555555555556,0.511111111111111,0.234722222222222,0.223611111111111
"s2lam003_200702",3,0.00277777777777778,0.0125,0.118055555555556,0.356944444444444,0.201388888888889,0.320833333333333
"s2lam003_200702",4,0.00138888888888889,0.0263888888888889,0.0722222222222222,0.406944444444444,0.194444444444444,0.318055555555556
"s2lam003_200702",5,0,0.138888888888889,0.0861111111111111,0.297222222222222,0.206944444444444,0.286111111111111
"s2lam003_200702",6,0,0.1,0.0833333333333333,0.323611111111111,0.208333333333333,0.3
"s2lam003_200702",7,0.00972222222222222,0.186111111111111,0.0430555555555556,0.176388888888889,0.3375,0.288888888888889
"s2lam003_200702",8,0.0138888888888889,0.159722222222222,0.0208333333333333,0.230555555555556,0.373611111111111,0.245833333333333
"s2lam003_200702",9,0.025,0.136111111111111,0.0458333333333333,0.127777777777778,0.368055555555556,0.329166666666667
"s2lam003_200702",10,0.0492753623188406,0.0753623188405797,0.0159420289855072,0.144927536231884,0.418840579710145,0.320289855072464
"s2lam003_200702",11,0.0759259259259259,0.153703703703704,0.0111111111111111,0.142592592592593,0.424074074074074,0.225925925925926
"s2lam003_200702",12,0.1375,0.0847222222222222,0.0166666666666667,0.15,0.354166666666667,0.286111111111111
"s2lam003_200702",13,0.0625,0.0430555555555556,0.0180555555555556,0.204166666666667,0.501388888888889,0.202777777777778
"s2lam003_200702",14,0.111111111111111,0.181944444444444,0.0402777777777778,0.0833333333333333,0.436111111111111,0.184722222222222
"s2lam003_200702",15,0.0597222222222222,0.1125,0.0361111111111111,0.213888888888889,0.323611111111111,0.279166666666667
"s2lam003_200702",16,0.0236111111111111,0.0694444444444444,0.0763888888888889,0.154166666666667,0.376388888888889,0.325
"s2lam003_200702",17,0.00972222222222222,0.0861111111111111,0.025,0.220833333333333,0.355555555555556,0.318055555555556
"s2lam003_200702",18,0.00972222222222222,0.0722222222222222,0.0375,0.345833333333333,0.290277777777778,0.261111111111111
"s2lam003_200702",19,0.00694444444444444,0.0430555555555556,0.0458333333333333,0.415277777777778,0.277777777777778,0.2375
"s2lam003_200702",20,0.0166666666666667,0.0305555555555556,0.0638888888888889,0.391666666666667,0.276388888888889,0.240277777777778
"s2lam003_200702",21,0.00277777777777778,0.0180555555555556,0.0847222222222222,0.313888888888889,0.259722222222222,0.334722222222222
"s2lam003_200702",22,0.00277777777777778,0.0166666666666667,0.0888888888888889,0.320833333333333,0.223611111111111,0.369444444444444
"s2lam003_200702",23,0.00138888888888889,0.0138888888888889,0.05,0.401388888888889,0.301388888888889,0.25
"s2lam005_180604",0,0.01,0.00888888888888889,0.42,0.00888888888888889,0.0177777777777778,0.543333333333333
"s2lam005_180604",1,0.01,0.01,0.476666666666667,0.00666666666666667,0.0233333333333333,0.483333333333333
"s2lam005_180604",2,0.0144444444444444,0.00333333333333333,0.55,0.00777777777777778,0.0366666666666667,0.412222222222222
"s2lam005_180604",3,0.00444444444444444,0.01,0.467777777777778,0.0266666666666667,0.00111111111111111,0.491111111111111
"s2lam005_180604",4,0.00222222222222222,0.0277777777777778,0.358888888888889,0.0266666666666667,0.00777777777777778,0.582222222222222
"s2lam005_180604",5,0.00111111111111111,0.188888888888889,0.342222222222222,0.00222222222222222,0.00666666666666667,0.467777777777778
"s2lam005_180604",6,0.00888888888888889,0.133333333333333,0.397777777777778,0.00333333333333333,0.0444444444444444,0.437777777777778
"s2lam005_180604",7,0.00777777777777778,0.207777777777778,0.174444444444444,0.0311111111111111,0.0155555555555556,0.572222222222222
"s2lam005_180604",8,0.0166666666666667,0.167777777777778,0.171111111111111,0.0277777777777778,0.0333333333333333,0.592222222222222
"s2lam005_180604",9,0.0522222222222222,0.0944444444444444,0.251111111111111,0.00444444444444444,0.0733333333333333,0.552222222222222
"s2lam005_180604",10,0.080952380952381,0.0547619047619048,0.378571428571429,0.00238095238095238,0.094047619047619,0.43452380952381
"s2lam005_180604",11,0.0802469135802469,0.0469135802469136,0.38641975308642,0,0.193827160493827,0.327160493827161
"s2lam005_180604",12,0.0755555555555556,0.0344444444444444,0.392222222222222,0,0.185555555555556,0.364444444444444
"s2lam005_180604",13,0.0611111111111111,0.0288888888888889,0.335555555555556,0,0.282222222222222,0.372222222222222
"s2lam005_180604",14,0.0666666666666667,0.0133333333333333,0.266666666666667,0,0.444444444444444,0.294444444444444
"s2lam005_180604",15,0.0455555555555556,0.0144444444444444,0.238888888888889,0,0.444444444444444,0.335555555555556
"s2lam005_180604",16,0.0388888888888889,0.0111111111111111,0.368888888888889,0,0.432222222222222,0.246666666666667
"s2lam005_180604",17,0.0733333333333333,0.00444444444444444,0.296666666666667,0,0.368888888888889,0.322222222222222
"s2lam005_180604",18,0.0833333333333333,0.03,0.212222222222222,0,0.163333333333333,0.538888888888889
"s2lam005_180604",19,0.0777777777777778,0.0277777777777778,0.297777777777778,0,0.0811111111111111,0.54
"s2lam005_180604",20,0.0411111111111111,0.0433333333333333,0.43,0.00111111111111111,0.0511111111111111,0.447777777777778
"s2lam005_180604",21,0.0177777777777778,0.0222222222222222,0.58,0,0.0588888888888889,0.342222222222222
"s2lam005_180604",22,0.00666666666666667,0.0111111111111111,0.595555555555556,0.00111111111111111,0.0822222222222222,0.353333333333333
"s2lam005_180604",23,0.00444444444444444,0.0244444444444444,0.468888888888889,0.01,0.0222222222222222,0.483333333333333
"s2lam005_180707",0,0.0404761904761905,0.0166666666666667,0.403174603174603,0.030952380952381,0.00238095238095238,0.508730158730159
"s2lam005_180707",1,0.00714285714285714,0.0134920634920635,0.384920634920635,0.0579365079365079,0.000793650793650794,0.535714285714286
"s2lam005_180707",2,0.0277777777777778,0.0198412698412698,0.427777777777778,0.053968253968254,0.000793650793650794,0.471428571428571
"s2lam005_180707",3,0.0333333333333333,0.0119047619047619,0.418253968253968,0.0706349206349206,0.000793650793650794,0.469047619047619
"s2lam005_180707",4,0.0436507936507936,0.0126984126984127,0.356349206349206,0.0349206349206349,0.00158730158730159,0.553174603174603
"s2lam005_180707",5,0.0285714285714286,0.628571428571429,0.117460317460317,0.00555555555555556,0,0.225396825396825
"s2lam005_180707",6,0.147619047619048,0.323809523809524,0.122222222222222,0.00158730158730159,0.000793650793650794,0.415079365079365
"s2lam005_180707",7,0.226016260162602,0.217073170731707,0.153658536585366,0.0024390243902439,0,0.410569105691057
"s2lam005_180707",8,0.324074074074074,0.207407407407407,0.0888888888888889,0.00740740740740741,0,0.383333333333333
"s2lam005_180707",9,0.533333333333333,0.100925925925926,0.0527777777777778,0.00277777777777778,0.000925925925925926,0.323148148148148
"s2lam005_180707",10,0.623148148148148,0.0509259259259259,0.0425925925925926,0.00185185185185185,0.012962962962963,0.275925925925926
"s2lam005_180707",11,0.534920634920635,0.0523809523809524,0.0452380952380952,0,0.0301587301587302,0.356349206349206
"s2lam005_180707",12,0.484126984126984,0.0587301587301587,0.0714285714285714,0.00158730158730159,0.0333333333333333,0.362698412698413
"s2lam005_180707",13,0.498412698412698,0.0722222222222222,0.0722222222222222,0,0.019047619047619,0.349206349206349
"s2lam005_180707",14,0.417460317460317,0.05,0.0952380952380952,0.00158730158730159,0.0428571428571429,0.41031746031746
"s2lam005_180707",15,0.498412698412698,0.0436507936507936,0.0642857142857143,0.000793650793650794,0.0126984126984127,0.388095238095238
"s2lam005_180707",16,0.417460317460317,0.0888888888888889,0.102380952380952,0.000793650793650794,0.0325396825396825,0.375396825396825
"s2lam005_180707",17,0.361904761904762,0.0888888888888889,0.0952380952380952,0.00158730158730159,0.0325396825396825,0.432539682539683
"s2lam005_180707",18,0.397619047619048,0.0571428571428571,0.111111111111111,0.00158730158730159,0.0111111111111111,0.430952380952381
"s2lam005_180707",19,0.206349206349206,0.122222222222222,0.197619047619048,0.00396825396825397,0.00476190476190476,0.472222222222222
"s2lam005_180707",20,0.153174603174603,0.170634920634921,0.214285714285714,0.00555555555555556,0,0.461111111111111
"s2lam005_180707",21,0.166666666666667,0.0388888888888889,0.287301587301587,0.0142857142857143,0.000793650793650794,0.492857142857143
"s2lam005_180707",22,0.119047619047619,0.0134920634920635,0.307142857142857,0.0253968253968254,0,0.535714285714286
"s2lam005_180707",23,0.073015873015873,0.0150793650793651,0.307142857142857,0.0293650793650794,0,0.579365079365079
"s2lam005_190304",0,0,0.0208333333333333,0.484722222222222,0.00555555555555556,0.0388888888888889,0.455555555555556
"s2lam005_190304",1,0.0277777777777778,0.00555555555555556,0.472222222222222,0.00277777777777778,0.0291666666666667,0.468055555555556
"s2lam005_190304",2,0.00138888888888889,0.0138888888888889,0.479166666666667,0.00138888888888889,0.0222222222222222,0.486111111111111
"s2lam005_190304",3,0.00138888888888889,0.0166666666666667,0.441666666666667,0.00555555555555556,0.00972222222222222,0.527777777777778
"s2lam005_190304",4,0.025,0.00972222222222222,0.470833333333333,0.00972222222222222,0.0152777777777778,0.473611111111111
"s2lam005_190304",5,0.025,0.0194444444444444,0.370833333333333,0.00833333333333333,0.00555555555555556,0.575
"s2lam005_190304",6,0.00138888888888889,0.115277777777778,0.298611111111111,0.00972222222222222,0.0152777777777778,0.566666666666667
"s2lam005_190304",7,0.0263888888888889,0.120833333333333,0.2375,0.00277777777777778,0.0180555555555556,0.601388888888889
"s2lam005_190304",8,0.138888888888889,0.144444444444444,0.227777777777778,0.00277777777777778,0.0125,0.479166666666667
"s2lam005_190304",9,0.141666666666667,0.172222222222222,0.295833333333333,0.00416666666666667,0.0111111111111111,0.379166666666667
"s2lam005_190304",10,0.0884615384615385,0.0858974358974359,0.387179487179487,0.00128205128205128,0.0230769230769231,0.421794871794872
"s2lam005_190304",11,0.0694444444444444,0.075,0.402777777777778,0.00555555555555556,0.00555555555555556,0.444444444444444
"s2lam005_190304",12,0.0625,0.0958333333333333,0.408333333333333,0,0.0152777777777778,0.426388888888889
"s2lam005_190304",13,0.0777777777777778,0.109722222222222,0.254166666666667,0.00416666666666667,0.0236111111111111,0.538888888888889
"s2lam005_190304",14,0.225,0.0680555555555555,0.1625,0.00416666666666667,0.0111111111111111,0.533333333333333
"s2lam005_190304",15,0.1375,0.136111111111111,0.270833333333333,0.00555555555555556,0.00694444444444444,0.456944444444444
"s2lam005_190304",16,0.0208333333333333,0.133333333333333,0.383333333333333,0.00555555555555556,0.00277777777777778,0.458333333333333
"s2lam005_190304",17,0.00694444444444444,0.120833333333333,0.511111111111111,0.00138888888888889,0.00416666666666667,0.359722222222222
"s2lam005_190304",18,0.0458333333333333,0.0152777777777778,0.45,0.00416666666666667,0.0347222222222222,0.461111111111111
"s2lam005_190304",19,0.0125,0.0194444444444444,0.411111111111111,0.00138888888888889,0.0277777777777778,0.534722222222222
"s2lam005_190304",20,0.0194444444444444,0.0138888888888889,0.405555555555556,0.00555555555555556,0.0166666666666667,0.544444444444444
"s2lam005_190304",21,0.00277777777777778,0.00972222222222222,0.415277777777778,0.00694444444444444,0.0402777777777778,0.529166666666667
"s2lam005_190304",22,0.00138888888888889,0.0208333333333333,0.3625,0.0125,0.0291666666666667,0.583333333333333
"s2lam005_190304",23,0.00277777777777778,0.00972222222222222,0.398611111111111,0.00833333333333333,0.0138888888888889,0.572222222222222
"s2lam006_180604",0,0,0.891111111111111,0,0.01,0.00111111111111111,0.1
"s2lam006_180604",1,0,0.913333333333333,0.00222222222222222,0.0166666666666667,0,0.0688888888888889
"s2lam006_180604",2,0,0.766666666666667,0.00111111111111111,0.0777777777777778,0.00555555555555556,0.152222222222222
"s2lam006_180604",3,0,0.815555555555556,0,0.0488888888888889,0.00222222222222222,0.134444444444444
"s2lam006_180604",4,0,0.635555555555556,0,0.162222222222222,0.00333333333333333,0.2
"s2lam006_180604",5,0,0.504444444444444,0.00444444444444444,0.237777777777778,0.00888888888888889,0.246666666666667
"s2lam006_180604",6,0,0.311111111111111,0.00666666666666667,0.52,0.00444444444444444,0.16
"s2lam006_180604",7,0,0.174444444444444,0.00555555555555556,0.59,0.00222222222222222,0.231111111111111
"s2lam006_180604",8,0.00555555555555556,0.257777777777778,0.0166666666666667,0.175555555555556,0.0133333333333333,0.531111111111111
"s2lam006_180604",9,0.00777777777777778,0.301111111111111,0.0222222222222222,0.234444444444444,0.00444444444444444,0.434444444444444
"s2lam006_180604",10,0.00333333333333333,0.405555555555556,0.02,0.112222222222222,0.0188888888888889,0.445555555555556
"s2lam006_180604",11,0.00222222222222222,0.462222222222222,0.02,0.137777777777778,0.0133333333333333,0.368888888888889
"s2lam006_180604",12,0,0.229166666666667,0.00833333333333333,0.318055555555556,0.00972222222222222,0.4375
"s2lam006_180604",13,0,0.213888888888889,0.0152777777777778,0.244444444444444,0.00416666666666667,0.527777777777778
"s2lam006_180604",14,0.0371794871794872,0.129487179487179,0.0217948717948718,0.351282051282051,0.0205128205128205,0.448717948717949
"s2lam006_180604",15,0.00444444444444444,0.21,0.00555555555555556,0.327777777777778,0.00444444444444444,0.45
"s2lam006_180604",16,0.0244444444444444,0.0966666666666667,0.00888888888888889,0.426666666666667,0.0122222222222222,0.433333333333333
"s2lam006_180604",17,0.0188888888888889,0.203333333333333,0.01,0.357777777777778,0.0111111111111111,0.407777777777778
"s2lam006_180604",18,0.00555555555555556,0.161111111111111,0.00777777777777778,0.418888888888889,0.00777777777777778,0.4
"s2lam006_180604",19,0,0.0922222222222222,0.00555555555555556,0.543333333333333,0.01,0.352222222222222
"s2lam006_180604",20,0,0.317777777777778,0.00222222222222222,0.474444444444444,0.00666666666666667,0.202222222222222
"s2lam006_180604",21,0,0.97,0,0.00222222222222222,0,0.0288888888888889
"s2lam006_180604",22,0,0.987777777777778,0,0,0,0.0122222222222222
"s2lam006_180604",23,0,0.954444444444444,0,0.01,0,0.0355555555555556
"s2lam006_180707",0,0,0,0,0.962698412698413,0,0.0373015873015873
"s2lam006_180707",1,0,0,0,0.967460317460317,0.000793650793650794,0.0325396825396825
"s2lam006_180707",2,0,0,0.000793650793650794,0.965079365079365,0,0.0341269841269841
"s2lam006_180707",3,0,0,0.000793650793650794,0.95952380952381,0.000793650793650794,0.0388888888888889
"s2lam006_180707",4,0,0,0.00158730158730159,0.971428571428571,0,0.026984126984127
"s2lam006_180707",5,0.000793650793650794,0.0103174603174603,0,0.874603174603175,0.000793650793650794,0.113492063492063
"s2lam006_180707",6,0,0.0563492063492064,0.00396825396825397,0.794444444444444,0,0.146031746031746
"s2lam006_180707",7,0,0.0452380952380952,0.00238095238095238,0.8,0,0.152380952380952
"s2lam006_180707",8,0.00396825396825397,0.0531746031746032,0,0.862698412698413,0.000793650793650794,0.0801587301587302
"s2lam006_180707",9,0.0119047619047619,0.0436507936507936,0,0.828571428571429,0.000793650793650794,0.117460317460317
"s2lam006_180707",10,0.0206349206349206,0.0253968253968254,0.00238095238095238,0.852380952380952,0,0.100793650793651
"s2lam006_180707",11,0.0674603174603175,0.0158730158730159,0.00158730158730159,0.849206349206349,0,0.0761904761904762
"s2lam006_180707",12,0.0131578947368421,0.0473684210526316,0.00087719298245614,0.846491228070175,0.00701754385964912,0.093859649122807
"s2lam006_180707",13,0.0515873015873016,0.0158730158730159,0.00555555555555556,0.742857142857143,0,0.188888888888889
"s2lam006_180707",14,0.000793650793650794,0.0150793650793651,0.00555555555555556,0.707142857142857,0,0.271428571428571
"s2lam006_180707",15,0.00238095238095238,0.00952380952380952,0.00158730158730159,0.757936507936508,0.000793650793650794,0.227777777777778
"s2lam006_180707",16,0.00873015873015873,0.0158730158730159,0.00238095238095238,0.896031746031746,0.000793650793650794,0.0825396825396825
"s2lam006_180707",17,0.00158730158730159,0.0388888888888889,0.000793650793650794,0.882539682539683,0,0.0761904761904762
"s2lam006_180707",18,0,0.00952380952380952,0,0.934920634920635,0,0.0555555555555556
"s2lam006_180707",19,0,0.0134920634920635,0,0.925396825396825,0,0.0611111111111111
"s2lam006_180707",20,0,0.00793650793650794,0.000793650793650794,0.911904761904762,0,0.0793650793650794
"s2lam006_180707",21,0,0.000793650793650794,0.00238095238095238,0.965079365079365,0,0.0325396825396825
"s2lam006_180707",22,0.00238095238095238,0,0,0.937301587301587,0,0.0611111111111111
"s2lam006_180707",23,0.00158730158730159,0,0.000793650793650794,0.94047619047619,0,0.0571428571428571
"s2lam006_190311",0,0.012962962962963,0.67962962962963,0.0388888888888889,0.0240740740740741,0.0185185185185185,0.233333333333333
"s2lam006_190311",1,0.0388888888888889,0.685185185185185,0.00925925925925926,0.0759259259259259,0.00555555555555556,0.192592592592593
"s2lam006_190311",2,0.0222222222222222,0.364814814814815,0.00925925925925926,0.142592592592593,0.00185185185185185,0.461111111111111
"s2lam006_190311",3,0.05,0.483333333333333,0.0111111111111111,0.105555555555556,0.00925925925925926,0.35
"s2lam006_190311",4,0.135185185185185,0.0907407407407407,0.0240740740740741,0.0425925925925926,0.00185185185185185,0.707407407407407
"s2lam006_190311",5,0.324074074074074,0.109259259259259,0.0203703703703704,0.00740740740740741,0,0.542592592592593
"s2lam006_190311",6,0.344444444444444,0.0592592592592593,0.0203703703703704,0.00185185185185185,0.00185185185185185,0.574074074074074
"s2lam006_190311",7,0.166666666666667,0.572222222222222,0,0,0.00185185185185185,0.266666666666667
"s2lam006_190311",8,0.214814814814815,0.516666666666667,0.00185185185185185,0,0.00185185185185185,0.277777777777778
"s2lam006_190311",9,0.25,0.527777777777778,0.0166666666666667,0,0.0194444444444444,0.201388888888889
"s2lam006_190311",10,0.165277777777778,0.534722222222222,0.0333333333333333,0,0.0541666666666667,0.241666666666667
"s2lam006_190311",11,0.190277777777778,0.4875,0.0111111111111111,0,0.0958333333333333,0.241666666666667
"s2lam006_190311",12,0.216666666666667,0.408333333333333,0.0208333333333333,0.00138888888888889,0.130555555555556,0.256944444444444
"s2lam006_190311",13,0.207246376811594,0.259420289855072,0.0492753623188406,0.00869565217391304,0.181159420289855,0.328985507246377
"s2lam006_190311",14,0.190740740740741,0.238888888888889,0.0611111111111111,0.00925925925925926,0.281481481481481,0.27037037037037
"s2lam006_190311",15,0.225925925925926,0.233333333333333,0.0259259259259259,0.00925925925925926,0.248148148148148,0.283333333333333
"s2lam006_190311",16,0.203703703703704,0.251851851851852,0.0407407407407407,0.0037037037037037,0.211111111111111,0.32037037037037
"s2lam006_190311",17,0.218518518518519,0.275925925925926,0.0351851851851852,0,0.135185185185185,0.362962962962963
"s2lam006_190311",18,0.218518518518519,0.359259259259259,0.0296296296296296,0,0.116666666666667,0.309259259259259
"s2lam006_190311",19,0.194444444444444,0.35,0.0759259259259259,0,0.1,0.314814814814815
"s2lam006_190311",20,0.0981481481481482,0.651851851851852,0.0314814814814815,0,0.0388888888888889,0.192592592592593
"s2lam006_190311",21,0.0722222222222222,0.692592592592593,0.0148148148148148,0.0037037037037037,0.0407407407407407,0.185185185185185
"s2lam006_190311",22,0.0574074074074074,0.727777777777778,0.0259259259259259,0.00185185185185185,0.0277777777777778,0.164814814814815
"s2lam006_190311",23,0.0703703703703704,0.714814814814815,0.0222222222222222,0.00740740740740741,0.0351851851851852,0.166666666666667
"s2lam006_190324",0,0.00555555555555556,0.00486111111111111,0.618055555555556,0,0.00138888888888889,0.370138888888889
"s2lam006_190324",1,0.00763888888888889,0.00555555555555556,0.638194444444444,0,0.00138888888888889,0.35
"s2lam006_190324",2,0.00625,0.00625,0.651388888888889,0,0.00347222222222222,0.334027777777778
"s2lam006_190324",3,0.00277777777777778,0.00416666666666667,0.658333333333333,0.000694444444444444,0.00138888888888889,0.333333333333333
"s2lam006_190324",4,0,0.00625,0.666666666666667,0,0.00347222222222222,0.324305555555556
"s2lam006_190324",5,0.000694444444444444,0.00555555555555556,0.634027777777778,0,0.00208333333333333,0.361111111111111
"s2lam006_190324",6,0.00486111111111111,0.01875,0.547222222222222,0,0.000694444444444444,0.430555555555556
"s2lam006_190324",7,0.0201388888888889,0.161805555555556,0.388888888888889,0,0.000694444444444444,0.429861111111111
